region,date,time,satellite,tif_name,latitude,longitude,manual_tent_count,model_tent_count
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.48233839198201,34.433605336815006,0,2
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.43370677716486,34.36741849315299,4,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.45383234213227,34.41566849198746,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.4663363923146,34.38371436946251,0,2
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.45325612429734,34.41089181967002,0,2
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.44336288360348,34.40091520435378,0,4
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.481216871249988,34.417043878095356,0,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.46300078398087,34.41310940311751,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.452753352660473,34.39420104897603,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.404485897363664,34.37840705933701,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.410235737750057,34.36848964512857,0,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.406101310434384,34.31945923892578,46,20
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.404859622488782,34.38088994812031,0,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.359752808341153,34.30757488043117,0,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.376011005490774,34.34838475692215,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.43567886995671,34.36172486155118,22,9
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.454625655476534,34.395394782391975,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.463034848855226,34.40304786669522,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.407831625510266,34.333290022583725,0,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.42218497977755,34.34834816417261,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.402378432151945,34.31772551252787,65,21
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.419030945172445,34.39394867955918,1,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.426144149855254,34.39709166321257,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.4039123629797,34.34845902816779,0,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.401496470717678,34.36960827605236,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.45313544744053,34.41180108933179,0,3
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.45706602978537,34.3789572811832,0,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.41558863186746,34.39899668466564,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.452969368025055,34.37093872085038,5,2
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.420669072414785,34.3389436932508,0,2
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.38497370729193,34.32496654990586,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.434951655221585,34.35979524889833,11,6
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.44290036793392,34.35910039430424,2,3
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.414079160479798,34.33307277336359,40,16
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.440853405240254,34.4284307334146,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.419121376494456,34.3893526489607,30,17
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.420828315497957,34.3796144678421,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.407815595159224,34.366489631373646,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.40630683757749,34.31618058393744,67,10
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.41644379723312,34.35907784735625,1,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.44288331907907,34.40980978072651,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.386245897088646,34.31970987059599,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.43282463736636,34.41276732781986,0,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.43462186112897,34.38866455355447,0,2
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.475889359808225,34.42508674775279,0,2
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.401378059676027,34.31695408822983,67,10
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.390049507804246,34.35108150375032,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.466545761933485,34.41308766796556,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.38760789879589,34.322528503669744,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.352350126355677,34.31282520256794,1,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.415098902437002,34.37265455038119,0,6
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.41728603727514,34.339455653149024,24,7
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.42267663269691,34.37476526281349,0,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.444157134258596,34.401227163721494,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.39480918118282,34.36554082570367,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.467141863660235,34.39036965940118,0,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.352599736824693,34.314477036977564,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.473834039094903,34.408119195647764,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.360141626662056,34.31528957723808,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.39443446603415,34.330337780884186,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.461054312166688,34.40740758878565,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.37430024374105,34.33493650445455,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.44572395844637,34.41231263127134,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.39616790321153,34.32063688966022,2,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.44113337182437,34.37734101386938,0,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.382509691538754,34.324875320434145,0,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.424344403068297,34.39794824000963,0,1
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.447253803787635,34.393118070901416,0,0
deir_el_balah_nuseirat,2024-10-24,12:09:09,ssc8,deir_el_balah_nuseirat_20241024_120909_ssc8_u0001_visual_clip.tif,31.374558380994525,34.320474158984425,7,4
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.430243984129245,34.363426023699056,47,16
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.415775874137367,34.392564380967244,0,1
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.500334117726638,34.4290236129029,0,3
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.439526787435245,34.360973400538526,0,4
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.47163504382578,34.43188715331824,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.415822644387006,34.3351395064966,20,12
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.473689462412228,34.397903695362984,0,2
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.405059604185485,34.3709911055794,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.403060929533233,34.38308843849164,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.432921136653132,34.34809486913337,23,9
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.48182118818947,34.43631942709643,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.505258540423103,34.43074842358697,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.485282199521496,34.40438111561473,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.38547438781407,34.35770751607503,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.445502139374558,34.38208153083861,16,5
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.505870384552416,34.4188742523298,0,3
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.46077557989272,34.38241368314614,4,10
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.50987684914756,34.432400239337525,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.436957276610762,34.41968134686555,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.491564681055305,34.42835122059064,0,2
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.398891146514767,34.35277293984518,1,2
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.465229196711505,34.379959308003244,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.397467353024187,34.35394525013477,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.45663733424909,34.37384927702452,17,7
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.510974215048368,34.431955998884106,0,1
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.416461581303682,34.36105069938824,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.421544332120856,34.382032298229184,0,1
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.43566513081249,34.41139246200847,0,1
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.444289275333066,34.3658630791635,17,7
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.402029401219316,34.35801512840306,34,23
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.405913142095017,34.385187834410154,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.41689530495554,34.36067215022413,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.41707567352841,34.354839756109286,0,4
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.438197796963113,34.41581377426557,0,1
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.41432221219408,34.33612055624721,21,16
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.433065647446984,34.39101799504104,36,16
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.379059539850743,34.35911580498914,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.423893114005867,34.401074713702364,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.44564428478162,34.389524851866916,2,1
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.419106725497215,34.3360445985459,0,3
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.44984475988774,34.41476231441415,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.452760873955658,34.36578404276466,54,16
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.460527250751724,34.40811948238777,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.410292698971134,34.332163292433016,61,8
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.463018355388332,34.39296731931367,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.50719190278811,34.454740163192575,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.42235671290524,34.35835618772295,67,25
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.465722776947985,34.429060078769446,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.430852517166965,34.3904573876909,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.41780206731927,34.39723454021654,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.42377756898613,34.37270119614826,6,6
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.429202039342417,34.34826704344213,18,12
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.40461979973998,34.335080488220726,18,2
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.462203525572264,34.43174662735521,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.448432802866673,34.41978299353197,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.46759727204684,34.40573525547198,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.423644307923446,34.40275852352655,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.44849112224397,34.39195256922439,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.48780295810325,34.408069794149235,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.379950274216657,34.34774122901313,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.40458295898448,34.34669509111515,11,5
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.46772994636972,34.40745205290834,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.423945153622743,34.363688056454315,2,3
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.46373259458802,34.44547258811346,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.38861360633256,34.34094778981951,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.471351241151094,34.452838620798275,0,1
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.379687067829117,34.330518565872325,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.48643207918636,34.43354883064431,0,1
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.48780617228107,34.441661852399264,0,4
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.492100921880176,34.41966697823485,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.47402423131389,34.39811046538932,0,2
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.469977868226533,34.405942047205855,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.393131412161097,34.374576973756206,0,0
deir_el_balah_nuseirat_gaza_city,2025-10-14,12:11:59,ssc7,deir_el_balah_nuseirat_gaza_city_20251014_121159_ssc7_u0002_visual_clip.tif,31.367006574683767,34.33979334409915,0,1
